Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,is_date_missing,validate_transaction
TXN_7742182,Tea,2,1.5,3,NULL,NULL,"Thursday, November 9, 2023",0,yes
TXN_8131533,Cake,1,3,3,Cash,In-store,"Tuesday, July 18, 2023",0,yes
TXN_1836754,Tea,1,1.5,1.5,Credit Card,In-store,"Sunday, September 10, 2023",0,yes
TXN_2531878,Salad,3,5,15,NULL,NULL,"Friday, January 6, 2023",0,yes
TXN_8126586,Sandwich,5,4,20,NULL,In-store,"Sunday, November 19, 2023",0,yes
TXN_4522292,Cookie,1,1,1,Digital Wallet,In-store,"Wednesday, July 12, 2023",0,yes
TXN_2896162,Cookie,2,1,2,Credit Card,In-store,NULL,1,yes
TXN_4209377,Salad,2,5,10,NULL,NULL,"Tuesday, February 7, 2023",0,yes
TXN_9097321,Juice,2,3,6,Credit Card,NULL,"Monday, October 2, 2023",0,yes
TXN_8258400,NULL,5,5,25,NULL,NULL,"Monday, October 9, 2023",0,yes
TXN_3267393,Sandwich,2,4,8,NULL,In-store,"Friday, February 24, 2023",0,yes
TXN_2389110,Sandwich,2,4,8,Cash,In-store,"Tuesday, May 30, 2023",0,yes
TXN_2704452,Salad,2,5,10,Credit Card,Takeaway,"Tuesday, September 5, 2023",0,yes
TXN_4892165,Juice,3,3,9,Cash,In-store,"Thursday, July 27, 2023",0,yes
TXN_6588156,Cake,4,3,12,NULL,In-store,"Friday, April 14, 2023",0,yes
TXN_4721830,Sandwich,3,4,12,NULL,NULL,"Wednesday, November 15, 2023",0,yes
TXN_6941542,Sandwich,3,4,12,NULL,In-store,"Wednesday, September 27, 2023",0,yes
TXN_3635874,Sandwich,2,4,8,Cash,NULL,"Thursday, March 16, 2023",0,yes
TXN_1721910,Juice,4,3,12,Digital Wallet,NULL,"Tuesday, March 21, 2023",0,yes
TXN_9615339,Sandwich,1,4,4,NULL,In-store,NULL,1,yes
TXN_1120969,Coffee,2,2,4,Credit Card,NULL,"Saturday, April 15, 2023",0,yes
TXN_4246000,Cookie,2,1,2,Credit Card,Takeaway,"Sunday, July 9, 2023",0,yes
TXN_9253541,NULL,1,1.5,1.5,Digital Wallet,NULL,"Sunday, June 4, 2023",0,yes
TXN_9699174,Smoothie,3,4,NULL,NULL,NULL,"Tuesday, January 3, 2023",0,NULL
TXN_6036409,Tea,5,1.5,7.5,Cash,Takeaway,"Thursday, February 16, 2023",0,yes
TXN_5927258,Tea,5,1.5,7.5,NULL,In-store,"Wednesday, October 18, 2023",0,yes
TXN_6027031,Juice,5,3,15,Credit Card,In-store,"Wednesday, November 15, 2023",0,yes
TXN_4449992,NULL,3,1,3,Digital Wallet,NULL,"Monday, January 9, 2023",0,yes
TXN_3018211,Salad,4,5,20,NULL,NULL,NULL,1,yes
TXN_1900906,Coffee,5,2,NULL,Cash,NULL,"Tuesday, January 31, 2023",0,NULL
TXN_7171590,Coffee,3,2,6,Credit Card,In-store,"Monday, April 24, 2023",0,yes
TXN_5746203,Tea,5,1.5,7.5,Cash,NULL,"Saturday, July 8, 2023",0,yes
TXN_1696300,Cookie,1,1,1,Digital Wallet,In-store,"Sunday, May 28, 2023",0,yes
TXN_1255476,Smoothie,1,4,4,NULL,NULL,"Monday, August 28, 2023",0,yes
TXN_9403115,Tea,1,1.5,1.5,NULL,NULL,"Monday, April 17, 2023",0,yes
TXN_4476539,Salad,2,5,10,Cash,NULL,"Wednesday, April 19, 2023",0,yes
TXN_5263133,Juice,2,3,6,NULL,Takeaway,"Monday, May 22, 2023",0,yes
TXN_8473362,Juice,3,3,9,Digital Wallet,NULL,"Wednesday, November 22, 2023",0,yes
TXN_8402606,Cookie,3,1,3,NULL,Takeaway,"Tuesday, May 9, 2023",0,yes
TXN_6857799,Cookie,4,1,4,Cash,NULL,"Sunday, January 8, 2023",0,yes
TXN_9362993,Coffee,3,2,6,Cash,In-store,"Sunday, October 22, 2023",0,yes
TXN_7458568,Smoothie,5,4,20,Digital Wallet,NULL,"Tuesday, May 9, 2023",0,yes
TXN_7474617,Salad,3,5,15,Credit Card,Takeaway,NULL,1,yes
TXN_1959082,Juice,5,3,15,Credit Card,NULL,"Thursday, June 8, 2023",0,yes
TXN_4290475,Smoothie,1,4,4,NULL,Takeaway,"Thursday, April 20, 2023",0,yes
TXN_4561296,Salad,5,5,25,Cash,In-store,"Wednesday, November 22, 2023",0,yes
TXN_6422545,Juice,2,3,6,Credit Card,Takeaway,"Friday, November 3, 2023",0,yes
TXN_6012728,Cake,4,3,12,Credit Card,In-store,"Tuesday, May 9, 2023",0,yes
TXN_8886678,Tea,5,1.5,7.5,Cash,NULL,"Monday, March 27, 2023",0,yes
TXN_5424622,Tea,4,1.5,6,NULL,In-store,"Wednesday, July 12, 2023",0,yes
TXN_1885495,Coffee,4,2,8,Cash,NULL,"Saturday, March 4, 2023",0,yes
TXN_3646359,Salad,2,5,10,Credit Card,NULL,"Sunday, July 23, 2023",0,yes
TXN_4533186,Tea,3,1.5,4.5,NULL,Takeaway,"Wednesday, April 19, 2023",0,yes
TXN_3046567,Salad,2,5,10,Credit Card,In-store,"Saturday, January 7, 2023",0,yes
TXN_3594827,Juice,5,3,15,Digital Wallet,In-store,"Thursday, March 9, 2023",0,yes
TXN_2883054,Cake,4,3,12,Cash,In-store,"Friday, November 17, 2023",0,yes
TXN_1744319,Smoothie,3,4,12,Cash,NULL,"Friday, March 24, 2023",0,yes
TXN_6182856,Cake,4,3,12,Credit Card,Takeaway,"Sunday, April 2, 2023",0,yes
TXN_7341998,Cake,3,3,9,Digital Wallet,NULL,"Saturday, February 18, 2023",0,yes
TXN_5438422,Smoothie,3,4,NULL,NULL,In-store,"Monday, September 25, 2023",0,NULL
TXN_7187128,Tea,5,1.5,7.5,NULL,Takeaway,"Thursday, August 24, 2023",0,yes
TXN_8946752,Tea,4,1.5,6,Cash,NULL,"Thursday, June 8, 2023",0,yes
TXN_5453217,Coffee,1,2,2,Credit Card,In-store,"Tuesday, July 11, 2023",0,yes
TXN_9340973,Cookie,4,1,4,Cash,NULL,"Tuesday, March 7, 2023",0,yes
TXN_8562684,Tea,5,1.5,7.5,NULL,Takeaway,"Sunday, June 25, 2023",0,yes
TXN_2030078,Smoothie,1,4,4,Digital Wallet,Takeaway,"Monday, April 10, 2023",0,yes
TXN_9490465,NULL,3,4,12,NULL,NULL,"Saturday, May 6, 2023",0,yes
TXN_7077961,Tea,4,1.5,6,Digital Wallet,Takeaway,"Tuesday, September 19, 2023",0,yes
TXN_3343585,Cake,1,3,3,Cash,In-store,"Sunday, September 17, 2023",0,yes
TXN_7896831,Coffee,5,2,10,Cash,Takeaway,"Saturday, April 1, 2023",0,yes
TXN_2510233,NULL,2,4,8,Credit Card,In-store,"Saturday, November 4, 2023",0,yes
TXN_3541337,Cookie,4,1,4,Digital Wallet,Takeaway,"Friday, September 1, 2023",0,yes
TXN_2140056,Cookie,1,1,1,Digital Wallet,Takeaway,"Thursday, December 7, 2023",0,yes
TXN_9629256,Cake,4,3,12,Digital Wallet,In-store,"Tuesday, November 7, 2023",0,yes
TXN_8419985,Cake,3,3,9,NULL,NULL,"Saturday, August 26, 2023",0,yes
TXN_6349916,Salad,1,5,5,Cash,NULL,"Sunday, July 9, 2023",0,yes
TXN_6568254,Salad,2,5,10,Credit Card,In-store,"Thursday, February 9, 2023",0,yes
TXN_1730385,Cake,2,3,6,Credit Card,NULL,"Wednesday, March 1, 2023",0,yes
TXN_6935600,Coffee,3,2,6,NULL,NULL,"Monday, January 2, 2023",0,yes
TXN_1851725,Cake,5,3,15,Cash,Takeaway,"Sunday, February 19, 2023",0,yes
TXN_5691112,Juice,5,3,15,NULL,NULL,"Friday, March 24, 2023",0,yes
TXN_9514836,Coffee,3,2,6,NULL,In-store,"Wednesday, March 29, 2023",0,yes
TXN_4172649,Salad,4,5,20,Digital Wallet,NULL,"Friday, May 19, 2023",0,yes
TXN_6504096,Salad,5,5,25,Cash,NULL,"Sunday, September 10, 2023",0,yes
TXN_9921708,Cake,1,3,3,Cash,Takeaway,"Thursday, July 20, 2023",0,yes
TXN_6361661,Smoothie,2,4,8,Cash,NULL,"Sunday, November 5, 2023",0,yes
TXN_4329116,Cake,3,3,9,Credit Card,In-store,"Friday, September 29, 2023",0,yes
TXN_4142781,Sandwich,5,4,20,Digital Wallet,Takeaway,"Monday, January 30, 2023",0,yes
TXN_6055428,Salad,5,5,NULL,Cash,Takeaway,"Saturday, February 25, 2023",0,NULL
TXN_4359885,Cookie,2,1,2,Credit Card,In-store,"Monday, January 16, 2023",0,yes
TXN_4255116,Juice,4,3,12,Credit Card,In-store,"Sunday, December 24, 2023",0,yes
TXN_6511482,Tea,3,1.5,4.5,Credit Card,NULL,"Friday, March 17, 2023",0,yes
TXN_9672367,Cookie,2,1,2,NULL,In-store,"Thursday, December 21, 2023",0,yes
TXN_1514364,Coffee,5,2,10,Digital Wallet,In-store,"Saturday, January 21, 2023",0,yes
TXN_1643122,Juice,3,3,9,NULL,In-store,"Monday, May 15, 2023",0,yes
TXN_2252586,Tea,3,1.5,4.5,Cash,Takeaway,"Friday, September 8, 2023",0,yes
TXN_8853027,Smoothie,5,4,20,Credit Card,In-store,"Wednesday, June 21, 2023",0,yes
TXN_1489200,NULL,1,3,3,NULL,NULL,"Monday, March 27, 2023",0,yes
TXN_2351890,Tea,4,1.5,6,NULL,In-store,"Monday, February 27, 2023",0,yes
TXN_1026050,Cake,1,3,3,NULL,NULL,"Sunday, April 23, 2023",0,yes
TXN_3882139,Smoothie,4,4,16,NULL,NULL,"Thursday, December 28, 2023",0,yes
TXN_6296806,Sandwich,2,4,8,NULL,Takeaway,NULL,1,yes
TXN_6149247,Sandwich,3,4,12,NULL,Takeaway,"Thursday, September 21, 2023",0,yes
TXN_3371429,Salad,2,5,10,Credit Card,NULL,"Wednesday, November 1, 2023",0,yes
TXN_5722175,Tea,2,1.5,3,Digital Wallet,Takeaway,"Wednesday, March 1, 2023",0,yes
TXN_4075198,Salad,5,5,25,Cash,NULL,"Sunday, August 27, 2023",0,yes
TXN_3865627,Coffee,4,2,8,NULL,In-store,"Thursday, February 16, 2023",0,yes
TXN_2920551,Sandwich,4,4,16,Credit Card,Takeaway,"Monday, November 27, 2023",0,yes
TXN_9206923,Sandwich,1,4,4,NULL,NULL,"Thursday, November 16, 2023",0,yes
TXN_6335909,Salad,4,5,20,NULL,In-store,"Wednesday, June 21, 2023",0,yes
TXN_8107970,Coffee,2,2,4,Credit Card,Takeaway,"Saturday, June 3, 2023",0,yes
TXN_3435561,NULL,2,3,6,NULL,Takeaway,NULL,1,yes
TXN_8079747,NULL,2,5,10,Digital Wallet,NULL,"Saturday, March 18, 2023",0,yes
TXN_2135358,Cake,5,3,15,Credit Card,NULL,"Sunday, May 28, 2023",0,yes
TXN_1313701,Cookie,2,1,2,NULL,NULL,"Tuesday, October 3, 2023",0,yes
TXN_4035669,Juice,3,3,9,Cash,NULL,"Friday, April 21, 2023",0,yes
TXN_5900899,NULL,4,1,4,NULL,Takeaway,NULL,1,yes
TXN_6879752,Tea,1,1.5,1.5,Digital Wallet,In-store,"Saturday, October 7, 2023",0,yes
TXN_5535579,Coffee,5,2,10,Cash,In-store,"Thursday, December 21, 2023",0,yes
TXN_2449402,Smoothie,5,4,20,Cash,NULL,"Sunday, January 29, 2023",0,yes
TXN_6097759,Smoothie,4,4,16,Cash,In-store,"Sunday, June 18, 2023",0,yes
TXN_9579740,Cake,3,3,9,Digital Wallet,NULL,"Sunday, March 5, 2023",0,yes
TXN_3026936,Cake,5,3,15,NULL,NULL,"Friday, May 19, 2023",0,yes
TXN_2532519,Cake,2,3,6,Digital Wallet,NULL,"Monday, April 10, 2023",0,yes
TXN_9959765,Juice,4,3,12,Cash,NULL,"Sunday, February 19, 2023",0,yes
TXN_9514996,Sandwich,2,4,8,Credit Card,Takeaway,"Tuesday, July 25, 2023",0,yes
TXN_6757560,Cake,4,3,12,Cash,NULL,"Saturday, August 12, 2023",0,yes
TXN_2222893,Coffee,4,2,8,NULL,Takeaway,"Wednesday, December 20, 2023",0,yes
TXN_4346607,Salad,2,5,10,Digital Wallet,NULL,"Friday, March 17, 2023",0,yes
TXN_2586830,Juice,1,3,3,NULL,In-store,"Sunday, February 12, 2023",0,yes
TXN_2706461,Salad,3,5,15,Credit Card,NULL,"Wednesday, December 13, 2023",0,yes
TXN_1829391,Juice,4,3,12,Credit Card,NULL,"Friday, October 6, 2023",0,yes
TXN_5022805,Sandwich,1,4,4,Credit Card,Takeaway,"Sunday, December 17, 2023",0,yes
TXN_6815801,Cookie,1,1,1,Digital Wallet,Takeaway,"Wednesday, March 15, 2023",0,yes
TXN_2541441,Cake,1,3,3,Cash,Takeaway,"Thursday, September 21, 2023",0,yes
TXN_5189465,Cookie,4,1,4,NULL,Takeaway,"Wednesday, October 4, 2023",0,yes
TXN_1217810,Cookie,1,1,1,Digital Wallet,NULL,"Thursday, July 6, 2023",0,yes
TXN_4894647,Salad,2,5,10,Cash,Takeaway,"Tuesday, December 26, 2023",0,yes
TXN_7622855,Sandwich,2,4,8,Credit Card,NULL,"Monday, July 10, 2023",0,yes
TXN_3215610,NULL,2,3,6,Digital Wallet,Takeaway,"Wednesday, June 14, 2023",0,yes
TXN_9931637,Cake,2,3,6,Cash,Takeaway,"Sunday, September 17, 2023",0,yes
TXN_6625294,Sandwich,2,4,8,Digital Wallet,NULL,"Sunday, March 5, 2023",0,yes
TXN_4577368,Cake,4,3,12,Cash,NULL,"Monday, May 29, 2023",0,yes
TXN_4158904,Juice,2,3,6,Digital Wallet,In-store,"Tuesday, January 31, 2023",0,yes
TXN_3444569,NULL,1,4,NULL,Credit Card,Takeaway,"Saturday, October 7, 2023",0,NULL
TXN_1208926,Cookie,4,1,4,Credit Card,In-store,"Thursday, December 7, 2023",0,yes
TXN_8090361,Coffee,1,2,2,NULL,NULL,"Sunday, March 12, 2023",0,yes
TXN_8363628,Salad,1,5,NULL,Digital Wallet,NULL,"Friday, April 7, 2023",0,NULL
TXN_4761088,Cake,4,3,12,Digital Wallet,NULL,"Sunday, August 27, 2023",0,yes
TXN_2672126,NULL,3,1,3,Cash,NULL,"Friday, July 7, 2023",0,yes
TXN_2453194,Cake,4,3,12,Digital Wallet,NULL,"Saturday, November 18, 2023",0,yes
TXN_9970195,Coffee,2,2,4,NULL,NULL,"Friday, November 10, 2023",0,yes
TXN_4458848,Cookie,2,1,2,NULL,In-store,"Monday, October 30, 2023",0,yes
TXN_1606273,Coffee,1,2,2,Digital Wallet,Takeaway,"Thursday, November 2, 2023",0,yes
TXN_8053946,Tea,1,1.5,1.5,NULL,Takeaway,"Monday, September 18, 2023",0,yes
TXN_7963189,Cookie,4,1,4,Digital Wallet,Takeaway,"Friday, March 24, 2023",0,yes
TXN_9151273,Tea,2,1.5,3,Cash,NULL,"Sunday, April 9, 2023",0,yes
TXN_4702345,Salad,4,5,20,Digital Wallet,NULL,"Sunday, January 8, 2023",0,yes
TXN_4832452,Tea,5,1.5,NULL,Cash,NULL,"Sunday, February 5, 2023",0,NULL
TXN_9314690,Salad,2,5,10,Credit Card,NULL,"Monday, December 11, 2023",0,yes
TXN_3852141,Cake,5,3,15,Credit Card,In-store,"Friday, August 4, 2023",0,yes
TXN_4723529,Sandwich,2,4,8,NULL,NULL,"Saturday, March 25, 2023",0,yes
TXN_6039321,Salad,2,5,10,Credit Card,NULL,"Wednesday, February 15, 2023",0,yes
TXN_5797307,Tea,5,1.5,7.5,NULL,In-store,"Thursday, March 16, 2023",0,yes
TXN_4832566,Sandwich,4,4,16,Digital Wallet,In-store,NULL,1,yes
TXN_2262398,Tea,1,1.5,NULL,Credit Card,Takeaway,"Tuesday, September 12, 2023",0,NULL
TXN_9813095,Juice,2,3,NULL,Cash,NULL,"Monday, June 12, 2023",0,NULL
TXN_8627869,Juice,1,3,3,NULL,NULL,"Tuesday, October 31, 2023",0,yes
TXN_1123346,Tea,3,1.5,4.5,NULL,NULL,"Monday, July 31, 2023",0,yes
TXN_6729852,Cookie,4,1,4,NULL,NULL,"Thursday, June 29, 2023",0,yes
TXN_9300618,Tea,3,1.5,4.5,Credit Card,NULL,"Monday, March 6, 2023",0,yes
TXN_7832527,Cake,3,3,9,Cash,In-store,"Thursday, January 26, 2023",0,yes
TXN_4703100,Sandwich,1,4,4,NULL,NULL,"Thursday, January 26, 2023",0,yes
TXN_1650385,Sandwich,1,4,4,NULL,NULL,"Monday, July 24, 2023",0,yes
TXN_3632068,NULL,2,3,6,Cash,NULL,"Tuesday, August 29, 2023",0,yes
TXN_2132434,Salad,4,5,20,Digital Wallet,In-store,"Saturday, June 3, 2023",0,yes
TXN_3847176,Sandwich,3,4,12,NULL,Takeaway,"Sunday, May 7, 2023",0,yes
TXN_9691955,Juice,3,3,9,Credit Card,In-store,"Friday, November 3, 2023",0,yes
TXN_4985415,Tea,4,1.5,6,Digital Wallet,NULL,"Tuesday, August 1, 2023",0,yes
TXN_1172121,Coffee,5,2,10,Cash,Takeaway,"Saturday, August 26, 2023",0,yes
TXN_2521185,Smoothie,2,4,8,Cash,Takeaway,"Monday, March 20, 2023",0,yes
TXN_6233021,Juice,5,3,15,Digital Wallet,Takeaway,"Friday, December 22, 2023",0,yes
TXN_7498795,Cookie,2,1,2,Cash,Takeaway,"Saturday, March 11, 2023",0,yes
TXN_6730130,Tea,2,1.5,3,NULL,NULL,"Monday, October 16, 2023",0,yes
TXN_8810855,Sandwich,4,4,16,NULL,NULL,"Sunday, April 30, 2023",0,yes
TXN_1599516,Juice,3,3,9,Cash,In-store,"Thursday, May 11, 2023",0,yes
TXN_6888839,Tea,3,1.5,NULL,Digital Wallet,Takeaway,"Sunday, November 19, 2023",0,NULL
TXN_5970304,NULL,4,5,20,Credit Card,NULL,"Friday, July 14, 2023",0,yes
TXN_4559065,Juice,1,3,3,Cash,In-store,"Wednesday, May 3, 2023",0,yes
TXN_7637325,Cookie,4,1,4,NULL,NULL,"Wednesday, May 3, 2023",0,yes
TXN_9685491,Coffee,4,2,8,Cash,NULL,"Wednesday, September 20, 2023",0,yes
TXN_1767321,Sandwich,1,4,4,NULL,In-store,"Friday, March 24, 2023",0,yes
TXN_9046415,Smoothie,2,4,8,NULL,NULL,"Tuesday, June 6, 2023",0,yes
TXN_3785168,NULL,3,3,9,NULL,Takeaway,"Monday, May 1, 2023",0,yes
TXN_2696377,Juice,4,3,12,Digital Wallet,In-store,"Tuesday, April 11, 2023",0,yes
TXN_7754382,Sandwich,4,4,16,Credit Card,NULL,"Wednesday, June 28, 2023",0,yes
TXN_4602865,Cookie,5,1,5,Digital Wallet,Takeaway,"Wednesday, September 27, 2023",0,yes
TXN_5966765,Cake,5,3,15,Credit Card,Takeaway,"Thursday, November 9, 2023",0,yes
TXN_4328228,Sandwich,5,4,20,NULL,NULL,"Sunday, January 8, 2023",0,yes
TXN_2462604,Tea,5,1.5,7.5,Credit Card,NULL,"Thursday, July 13, 2023",0,yes
TXN_2897354,Juice,4,3,12,NULL,In-store,"Thursday, June 22, 2023",0,yes
TXN_5280256,NULL,5,1,5,NULL,In-store,"Wednesday, July 12, 2023",0,yes
TXN_3283631,Sandwich,2,4,8,Credit Card,In-store,"Wednesday, March 15, 2023",0,yes
TXN_8929329,Juice,4,3,12,NULL,NULL,"Sunday, October 29, 2023",0,yes
TXN_1328953,Smoothie,3,4,12,NULL,NULL,"Thursday, December 28, 2023",0,yes
TXN_4852852,Smoothie,2,4,8,NULL,NULL,"Friday, October 6, 2023",0,yes
TXN_4977954,Juice,4,3,12,Cash,NULL,NULL,1,yes
TXN_3344089,Sandwich,4,4,16,Cash,In-store,"Thursday, August 10, 2023",0,yes
TXN_7551280,Cookie,4,1,4,Credit Card,Takeaway,"Friday, April 14, 2023",0,yes
TXN_5390533,Smoothie,3,4,12,NULL,In-store,"Saturday, November 18, 2023",0,yes
TXN_8487216,Tea,1,1.5,1.5,Cash,NULL,"Saturday, July 1, 2023",0,yes
TXN_3863163,Cookie,3,1,3,Digital Wallet,Takeaway,"Thursday, October 12, 2023",0,yes
TXN_4260865,Smoothie,4,4,16,NULL,NULL,"Saturday, February 25, 2023",0,yes
TXN_7922471,Cake,3,3,9,Cash,NULL,"Tuesday, April 18, 2023",0,yes
TXN_3701660,Sandwich,1,4,4,Digital Wallet,NULL,NULL,1,yes
TXN_3653560,Coffee,4,2,8,Digital Wallet,Takeaway,"Saturday, July 1, 2023",0,yes
TXN_4075817,Cookie,2,1,2,Cash,NULL,"Saturday, March 18, 2023",0,yes
TXN_3715065,Salad,3,5,15,Credit Card,NULL,"Friday, March 17, 2023",0,yes
TXN_9549208,Coffee,1,2,2,Digital Wallet,In-store,"Monday, October 30, 2023",0,yes
TXN_2670824,Juice,2,3,6,Digital Wallet,Takeaway,"Friday, March 3, 2023",0,yes
TXN_7455953,Coffee,2,2,4,NULL,NULL,"Monday, May 1, 2023",0,yes
TXN_5926432,Smoothie,4,4,16,Cash,In-store,"Thursday, June 29, 2023",0,yes
TXN_8235381,Cookie,3,1,3,Digital Wallet,In-store,"Wednesday, March 1, 2023",0,yes
TXN_6206679,Tea,1,1.5,1.5,NULL,In-store,"Monday, May 1, 2023",0,yes
TXN_2954630,Salad,2,5,10,Credit Card,NULL,"Saturday, September 30, 2023",0,yes
TXN_1402641,Tea,3,1.5,NULL,Credit Card,Takeaway,"Tuesday, September 12, 2023",0,NULL
TXN_6405489,Sandwich,3,4,12,Credit Card,Takeaway,"Thursday, May 4, 2023",0,yes
TXN_3003311,Cake,5,3,15,Digital Wallet,In-store,"Tuesday, August 1, 2023",0,yes
TXN_3273540,NULL,1,3,3,Credit Card,NULL,"Monday, August 21, 2023",0,yes
TXN_4570881,NULL,1,2,2,NULL,NULL,"Thursday, September 14, 2023",0,yes
TXN_3421404,NULL,4,4,16,Credit Card,NULL,"Friday, May 5, 2023",0,yes
TXN_9436342,Juice,4,3,12,Digital Wallet,In-store,"Sunday, November 26, 2023",0,yes
TXN_1999100,Smoothie,3,4,12,Digital Wallet,NULL,"Wednesday, November 8, 2023",0,yes
TXN_2406283,Juice,4,3,12,Digital Wallet,In-store,"Friday, February 24, 2023",0,yes
TXN_8964166,Juice,5,3,15,Cash,NULL,"Friday, November 10, 2023",0,yes
TXN_1354464,Cake,5,3,15,Digital Wallet,In-store,"Saturday, March 18, 2023",0,yes
TXN_5582443,Salad,3,5,15,Credit Card,In-store,"Thursday, April 13, 2023",0,yes
TXN_6204081,Cake,1,3,3,Digital Wallet,Takeaway,"Wednesday, July 12, 2023",0,yes
TXN_4428307,Salad,3,5,15,Cash,In-store,NULL,1,yes
TXN_8647048,Sandwich,2,4,8,Credit Card,In-store,"Friday, November 3, 2023",0,yes
TXN_1689024,Coffee,5,2,NULL,Credit Card,In-store,"Monday, April 17, 2023",0,NULL
TXN_5422928,Tea,4,1.5,6,Digital Wallet,Takeaway,"Wednesday, September 20, 2023",0,yes
TXN_9855567,Cookie,3,1,3,Credit Card,NULL,"Thursday, May 25, 2023",0,yes
TXN_3311860,Juice,1,3,3,Digital Wallet,In-store,"Tuesday, November 21, 2023",0,yes
TXN_4147675,Tea,2,1.5,3,Credit Card,In-store,"Wednesday, January 4, 2023",0,yes
TXN_7560178,Cookie,5,1,5,Digital Wallet,In-store,"Thursday, August 17, 2023",0,yes
TXN_4677478,Cake,4,3,12,NULL,In-store,"Sunday, July 9, 2023",0,yes
TXN_3930990,Tea,4,1.5,6,Digital Wallet,Takeaway,"Monday, February 27, 2023",0,yes
TXN_8675922,NULL,4,5,20,NULL,NULL,"Friday, March 31, 2023",0,yes
TXN_6621596,Salad,2,5,10,Credit Card,NULL,"Monday, September 25, 2023",0,yes
TXN_8076942,Cookie,2,1,2,Cash,Takeaway,"Saturday, April 29, 2023",0,yes
TXN_4367689,Cookie,2,1,2,Cash,NULL,"Saturday, September 30, 2023",0,yes
TXN_2941800,Salad,5,5,25,Cash,NULL,"Tuesday, April 25, 2023",0,yes
TXN_7072581,Cookie,2,1,2,Credit Card,NULL,"Saturday, August 12, 2023",0,yes
TXN_7809506,Salad,2,5,10,NULL,Takeaway,"Monday, June 5, 2023",0,yes
TXN_6884558,NULL,1,3,NULL,Cash,In-store,"Monday, August 14, 2023",0,NULL
TXN_6864420,Cookie,2,1,2,Credit Card,Takeaway,"Sunday, June 18, 2023",0,yes
TXN_3109057,Tea,4,1.5,6,Cash,NULL,"Sunday, November 26, 2023",0,yes
TXN_2257337,Cookie,4,1,NULL,Cash,NULL,"Monday, July 24, 2023",0,NULL
TXN_9417344,Tea,3,1.5,4.5,NULL,Takeaway,"Thursday, November 9, 2023",0,yes
TXN_6503884,Juice,1,3,3,Cash,In-store,"Sunday, May 28, 2023",0,yes
TXN_9868954,Smoothie,4,4,16,Credit Card,NULL,NULL,1,yes
TXN_2206639,Coffee,4,2,8,Cash,Takeaway,"Thursday, June 29, 2023",0,yes
TXN_9337894,Tea,2,1.5,3,NULL,NULL,"Saturday, December 30, 2023",0,yes
TXN_7068361,Juice,5,3,15,Credit Card,NULL,"Monday, December 25, 2023",0,yes
TXN_1405124,NULL,3,4,12,Digital Wallet,Takeaway,"Thursday, August 3, 2023",0,yes
TXN_5423024,Smoothie,1,4,4,Digital Wallet,In-store,"Sunday, April 30, 2023",0,yes
TXN_2802630,Cookie,4,1,4,NULL,Takeaway,"Sunday, June 18, 2023",0,yes
TXN_3134595,Juice,3,3,9,Credit Card,Takeaway,"Saturday, February 25, 2023",0,yes
TXN_2251128,Smoothie,3,4,12,Credit Card,In-store,"Wednesday, June 7, 2023",0,yes
TXN_4213071,Salad,1,5,5,NULL,Takeaway,"Monday, April 10, 2023",0,yes
TXN_6220280,Tea,1,1.5,1.5,Credit Card,NULL,"Wednesday, February 15, 2023",0,yes
TXN_4832163,Cake,4,3,12,Cash,Takeaway,"Friday, November 17, 2023",0,yes
TXN_6663451,Cake,1,3,3,Cash,NULL,"Saturday, August 5, 2023",0,yes
TXN_1443928,Cake,4,3,12,Cash,Takeaway,"Sunday, December 3, 2023",0,yes
TXN_1670597,Coffee,2,2,4,Cash,Takeaway,"Sunday, May 21, 2023",0,yes
TXN_3854210,Smoothie,1,4,4,Cash,NULL,"Saturday, December 30, 2023",0,yes
TXN_2165745,Coffee,4,2,8,Credit Card,In-store,"Tuesday, January 31, 2023",0,yes
TXN_3082888,Tea,1,1.5,1.5,Cash,In-store,"Wednesday, September 20, 2023",0,yes
TXN_2294397,Coffee,5,2,10,Digital Wallet,In-store,"Saturday, February 25, 2023",0,yes
TXN_4160784,Cookie,5,1,5,NULL,In-store,"Saturday, May 20, 2023",0,yes
TXN_7248594,Coffee,3,2,6,Credit Card,In-store,"Sunday, March 26, 2023",0,yes
TXN_5031020,Coffee,5,2,10,NULL,NULL,"Saturday, November 25, 2023",0,yes
TXN_3059966,Smoothie,1,4,4,Digital Wallet,In-store,"Sunday, December 24, 2023",0,yes
TXN_1022220,Juice,3,3,9,NULL,Takeaway,"Thursday, August 3, 2023",0,yes
TXN_7144740,Cake,4,3,12,NULL,NULL,"Monday, July 24, 2023",0,yes
TXN_7666945,Tea,5,1.5,7.5,NULL,NULL,"Friday, July 7, 2023",0,yes
TXN_7880000,Salad,3,5,15,Credit Card,In-store,"Saturday, January 28, 2023",0,yes
TXN_4900574,Juice,3,3,9,NULL,NULL,"Saturday, May 6, 2023",0,yes
TXN_7838576,Coffee,3,2,6,NULL,In-store,"Saturday, November 11, 2023",0,yes
TXN_1419188,Cake,5,3,15,Credit Card,NULL,"Sunday, November 26, 2023",0,yes
TXN_1767201,NULL,5,5,25,Credit Card,NULL,"Wednesday, July 12, 2023",0,yes
TXN_2964794,Cake,2,3,6,NULL,Takeaway,"Thursday, March 9, 2023",0,yes
